电影名称,评分,短评数量,前 5 条热门短评
真爱至上 Love Actually,8.6,116675,1、每当我对世局倍感忧虑时，就会想到希思罗机场的入境闸口。人们认为世界充满仇恨与贪婪，但我却不同意。在我看来爱无处不在，虽然未必来的轰轰烈烈，但是爱永远存在。父子，母女，夫妻，男朋友，女朋友，老朋友，当飞机撞上世贸大厦时，临终打出的电话，谈的不是报复，而都是爱。如果你肯留意，你会发现爱其实无处不在。love actually is all around.
真爱至上 Love Actually,8.6,116675,Where the fuck is my fucking coat?
真爱至上 Love Actually,8.6,116675,Colin Firth和葡萄牙女的爱很打动人，男生对好友妻子无声的爱简直了，小男孩儿的爱也是。。。总之越看越喜欢。
真爱至上 Love Actually,8.6,116675,"我不明白,如果导演早就决定给个皆大欢喜的结局,为什么又不给得彻底点呢?"
真爱至上 Love Actually,8.6,116675,像我这样一个对外国电影了解不多的观众，看的时候一直处于“我靠这个人好眼熟，这个人不是那个谁吗，这个人是大牌吧，这个人我知道名字！……”的状态中。
萤火虫之墓 火垂るの墓,8.7,55517,又精致又催人泪下。可是二战时期的日本一点也不值得让人那么同情
萤火虫之墓 火垂るの墓,8.7,55517,我发誓我再不敢看第二遍
萤火虫之墓 火垂るの墓,8.7,55517,“我们做错了什么？”这话应该由日本人说么，即使是平民？妹妹的神态、动作、配音都绝了。
萤火虫之墓 火垂るの墓,8.7,55517,虽然事先知道这是个煽情的片子，知道它注定是个悲剧，还是哭了。告诉你这是个悲伤电影，在你准备好的情况下，还能达到效果，的确是个好片子
萤火虫之墓 火垂るの墓,8.7,55517,日本人博取同情的功利 是中国的N倍。
"三块广告牌 Three Billboards Outside Ebbing, Missouri",8.7,141236,本届奥斯卡主题——美国妈妈牛逼死了。《伯德小姐》《我花样女王》《大病》《三块广告牌》拜托把这几个妈妈凑在一起吧，光聊天吵架就行，比超级英雄联盟好看一万倍。
"三块广告牌 Three Billboards Outside Ebbing, Missouri",8.7,141236,胖牙医十分可疑
"三块广告牌 Three Billboards Outside Ebbing, Missouri",8.7,141236,今年两大最政治不正确电影之一（另一部是《凭空而来》）。愤怒是活下去的动力，怼天怼地才能内心平静，麦克唐纳用冲天戾气和负能量熬出一碗悲喜交加的心灵鸡汤。科恩嫂的表演太炸裂了，枯瘦的身躯下隐藏着滚烫的力量，全片仅有的一次笑容锁定奥提...
"三块广告牌 Three Billboards Outside Ebbing, Missouri",8.7,141236,蹦出一条小鹿这个必须减分了…而且还那么像CG做的…
"三块广告牌 Three Billboards Outside Ebbing, Missouri",8.7,141236,或许是今年的高分之一吧。有种去年看海曼的感觉。这个镇子上的人都感觉脑子缺根弦。又名《局长的三封信》
纵横四海 緃横四海,8.8,41785,发哥在轮椅上和红姑共舞，忘不了啊……
纵横四海 緃横四海,8.8,41785,经典就是经典，看无数遍也是经典
纵横四海 緃横四海,8.8,41785,优雅——除了这两个字，我不知道怎样表达爱慕之情啦。
纵横四海 緃横四海,8.8,41785,看过多遍，完全被三个人特有的自身魅力迷住，张国荣用红酒越红外线、三个人的舞蹈，至今都是经典。还有，发哥说，伊拉克不打仗。那是91年。
纵横四海 緃横四海,8.8,41785,我常不自量力地寧願gorgor一直活在那兩年
我是山姆 I Am Sam,8.9,40663,孩子和“傻子”演技都很强大，更重要的是，它表现的一种富于人文精神的理念。
我是山姆 I Am Sam,8.9,40663,“没关系，爸爸，没关系。不要难过，我是幸运的，别人的爸爸都不会带孩子去公园。”
我是山姆 I Am Sam,8.9,40663,智障人给所谓的精明人上了一课，让他们明白什么才是生活中最重要的东西。
我是山姆 I Am Sam,8.9,40663,好片子，西恩·潘不得不赞！
我是山姆 I Am Sam,8.9,40663,人与人的爱，不是被任何一个条件所限制的 而是出于本能。
达拉斯买家俱乐部 Dallas Buyers Club,8.8,60039,马修麦康纳和杰瑞德·莱托，他们两不拿小金人真是没天理。现在打赌，2014金球奖和奥斯卡，最佳男主或最佳男配，他们至少一个，若没得奖我吃键盘，上图。立此为据！！8.6（PS：键盘君终于舒了一口气，2014-3-3。= =！）
达拉斯买家俱乐部 Dallas Buyers Club,8.8,60039,男主、男配演技都破表了。上次见马修.麦康纳还是<林肯律师>里那个拉轰的帅叔，又屌又骚包，这部就眼窝眍䁖、腮帮塌陷、瘦到脱形的战艾斗士了。最诗意，是万千黄蝶绕身飞舞那一幕，如幻似真。对有些人来说，活着就是紧紧攥住意志力的缰绳，制服那头蹦跶公牛，尽量不从牛背颠下，能待多久，就待多久。
达拉斯买家俱乐部 Dallas Buyers Club,8.8,60039,Jared Leto的腿比女人还美！！！Jared Leto的腿比女人还美！！！Jared Leto的腿比女人还美！！！Jared Leto的腿比女人还美！！！【说正事，这热血抗艾片真是百年难遇地好啊，仔细想想，能把life outweighs money这种俗道理包在热血的外衣下讲得这么动情深刻。fuck yea cowboy!!!!
达拉斯买家俱乐部 Dallas Buyers Club,8.8,60039,本片最打动我的地方是杰瑞德·莱托的那一句：“I don't wanna die”那种在垂死边缘挣扎的痛苦蔓延了整个电影，原来再堕落的人也有求生的欲望，而且他们比我们更痛苦，因为他们用玩世不恭来伪装自己。马修·麦康纳和杰瑞德·莱托的表演让人潸然泪下，他们值得一尊奥斯卡，直接五星送上！
达拉斯买家俱乐部 Dallas Buyers Club,8.8,60039,相比什么白宫管家、为奴十二载里面满满地高大上的要拿奥斯卡的春晚主旋律，这部浓浓地不屌反恐同和反艾滋歧视的片子才真是他妈地好看~里面精妙的小设计无数。男主、男配的演技完爆什么Jennifer Lawrence这种傻大妞~
东邪西毒 東邪西毒,8.6,59875,还是最喜欢张曼玉在窗边那几段……
东邪西毒 東邪西毒,8.6,59875,"当一个人没有办法拥有的时候,最好的办法就是,让自己不要忘记....因为这句话喜欢这电影."
东邪西毒 東邪西毒,8.6,59875,你以为谈的是武侠，其实谈的是爱情；你以为谈的是爱情，其实谈的是人生。
东邪西毒 東邪西毒,8.6,59875,王家卫是借金庸的皮拍出了古龙的骨，没有侠之大者，只有浪子、痴女和大漠。　“风也未动，幡也未动，是人心自己在动。” 这漂浪的人生正如大漠一望无垠，在时间的灰烬中只想和你浪迹天涯，客死他乡。太喜欢陈勋奇的配乐《天地孤影任我行》：一去不返，一眼万年。8.6
东邪西毒 東邪西毒,8.6,59875,可不可以给六颗星？
爆裂鼓手 Whiplash,8.7,92177,燃！爆！了！相信每个练过乐器，或者在艺术表演方面付出过汗水的人都能找到深刻的共鸣，那种对严师又敬又怕，想汲取他们的能量却感受被逼至悬崖的窒息感，想在技术上完美再完美一点却发现音乐远不止这些的惊喜与恐惧... 片子就像里面的爵士乐，是肾上腺素爆发的血汗结晶，它不完美却无可取代
爆裂鼓手 Whiplash,8.7,92177,爵士乐怎么死的，原来是一帮把音乐玩成竞技体育的白人自己搞死的
爆裂鼓手 Whiplash,8.7,92177,4.5。1.极速黑暗励志，不偏执不疯狂永远难成大师。2.节奏太燃，入戏太疯，逼功一流，捏着把汗直到落定最后一个鼓点。3.每场演奏都仿佛冒着伟大的硝烟，令我对弗莱彻背后的神秘暗流充满好奇心。4.爵士酒吧夜谈戏：英语里再没有哪两个字比“不错”更害人的了。5.少壮不努力，长大玩摇滚，哈哈哈哈！
爆裂鼓手 Whiplash,8.7,92177,流畅明快鬼斧神工的剪辑给这影片增色不少，让本来可能流于乏味的地方变得有声有色让人热血沸腾。剧本功底很不错，两个主角，最普通不过的师生关系写出了让人意外的层次推进。从事故那段之后人物关系就开始变得惊喜重重，接连好几次反高潮都让人想拍案叫绝。剧本最体现基本功的地方，就是层次感。
爆裂鼓手 Whiplash,8.7,92177,看完许久心跳还在加速，并觉得绳命的心跳从此都会加速下去。Simmons脸上的皱纹变化比鲜血四溅还有戏。各方面都水准极高的处女座（导演真是nice到爆，聊天聊的老开心，祝福前途满满<3
记忆碎片 Memento,8.6,79325,你可以连看5部烂片 然后忘掉他们 或者用同样的时间 把《记忆碎片》看上5遍 然后爱上它
记忆碎片 Memento,8.6,79325,导演用一种前无古人的倒序方式营造出“支离破碎”氛围，让观众深刻体验到Lenny破碎的生活及内在，我们如Lenny般扮成侦探，在电影里寻找着所谓的真实。而那织在复杂结构中的情感更让人没有办法不被感动。“如果自欺才能使我快乐，我选择如此的活着。”我们要生存下去必须给自己一个理由，否则就会精神分裂。但那些我们坚持的东西可能只是自己假象中的虚幻。一觉醒来时看着天花板问问自己：我是谁，我为什么在这里。然后你...
记忆碎片 Memento,8.6,79325,"不错,一开始我还以为家里的DVD坏了,怎么倒着放的"
记忆碎片 Memento,8.6,79325,神奇的剪辑让故事内容呈现出了光怪陆离的多种路径，在记忆的初期，只需要烧掉两张照片，多加一个注脚，命运就会像一俩失去了刹车的悍马一样在历史的胡同里横冲直撞，莱纳在片刻清醒时的自问自答讨论存在感，需要多看几遍才理解
记忆碎片 Memento,8.6,79325,在六月五日的前一天特意看这部电影的，想了解一个没有记忆的组织，是如何确认自我的，在开头的时候还真以为没有记忆也是能确认自我的，然随着电影延伸，最终仍旧证明一个没有记忆的组织是没有自我的。一个没有自我的组织，在这世界做什么呢？复仇，杀人？
荒蛮故事 Relatos salvajes,8.8,67993,阿根廷版《无人区》，因为一件小事最后搞得同归于尽。所以说啊，宁愿吃点亏，也不要和垃圾人正面刚。
荒蛮故事 Relatos salvajes,8.8,67993,基本上没怎么看过阿根廷的片子，这真是个惊喜。当然最喜欢的是最后一个婚礼故事，不停地反转从荒诞中透出一股真实，真的觉得不可置信吗？也许生活就是如此。最给力的当然是追车故事，人的怒气与报复心真的可以膨胀到什么地步呢？当然最神的还是开头最短的复仇故事，绝妙精彩～
荒蛮故事 Relatos salvajes,8.8,67993,一个猛人把背叛过他得罪过他的人都集中在飞机上；一个餐厅服务员碰到曾经的“杀”父仇人来用餐，同事说该用老鼠药了；一个光鲜中产在人迹罕至的路上遇到不让道挑衅他的野蛮人；一个熟谙爆炸的工程师车被拖走几次讨个说法而不得；一个富二代撞死孕妇老爸和律师找园丁来顶包；一个新娘在婚礼上发现小婊砸
荒蛮故事 Relatos salvajes,8.8,67993,【中国电影资料馆展映】黑色喜剧短片集。每集的主角都在压力下释放了自我，实施了一闪而过的犯罪念头。发泄了被压抑的情绪，让看客拍手称快。即是荒诞的闹剧，也是对社会种种现象的尖锐抨击。每个短片都很喜欢，大银幕观影尤其爽快，好看！
荒蛮故事 Relatos salvajes,8.8,67993,拍短片拍到一定水准可以尝试这样拍电影啊，除了餐厅的故事其余5段的剧情张力和黑色幽默感都非常足，个人最爱公路死斗一段，仿佛是致敬斯皮尔伯格《决斗》。此片比《低俗小说》不足，比《天注定》绰绰有余，特别是和后者一样都是在黑这黑那，但低级和高级的区别显而易见。
贫民窟的百万富翁 Slumdog Millionaire,8.6,65755,杰玛在老大家中劝拉媞卡跟他一起逃走。拉媞卡：那我们靠什么生活？杰玛：爱。这就是现实中爱情和电影中爱情的差距。
贫民窟的百万富翁 Slumdog Millionaire,8.6,65755,"得2000万的时候全场欢呼，我却哭了，为他哥。life is shit, but god is great."
